,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,0.56,0.5405405405405406,0.5555555555555556,0.5844155844155844,0.6266666666666667,0.45,0.4444444444444444,0.5277777777777778,0.5945945945945946,0.41333333333333333,0.0,0.6716417910447762,0.7538461538461538,0.8214285714285714,0.7454545454545455,0.8769230769230769,0.7021276595744681,0.3220338983050847,0.5555555555555556,0.8095238095238095
12,0.9245283018867925,0.7142857142857143,0.44,0.525,0.6923076923076923,0.6385542168674698,0.6266666666666667,0.44,0.35064935064935066,0.717948717948718,0.6716417910447762,0.0,0.35294117647058826,0.6949152542372882,0.6206896551724138,0.5882352941176471,0.92,0.7419354838709677,0.696969696969697,0.696969696969697
13,0.8431372549019608,0.6,0.4246575342465753,0.5128205128205128,0.6842105263157895,0.7530864197530864,0.6438356164383562,0.3698630136986301,0.41333333333333333,0.7368421052631579,0.7538461538461538,0.35294117647058826,0.0,0.6491228070175439,0.6785714285714286,0.6060606060606061,0.875,0.8,0.8125,0.71875
14,1.0,0.7878787878787878,0.75,0.7971014492753623,0.8805970149253731,0.8055555555555556,0.875,0.5625,0.7575757575757576,0.7611940298507462,0.8214285714285714,0.6949152542372882,0.6491228070175439,0.0,0.3617021276595745,0.543859649122807,0.8974358974358975,0.8431372549019608,0.8545454545454545,0.45454545454545453
15,1.0,0.9076923076923077,0.7142857142857143,0.7352941176470589,0.8484848484848485,0.8028169014084507,0.8412698412698413,0.42857142857142855,0.6615384615384615,0.8484848484848485,0.7454545454545455,0.6206896551724138,0.6785714285714286,0.3617021276595745,0.0,0.35714285714285715,0.8947368421052632,0.72,0.7777777777777778,0.2962962962962963
16,0.9215686274509803,0.8933333333333333,0.6712328767123288,0.6666666666666666,0.8947368421052632,0.8518518518518519,0.8904109589041096,0.4246575342465753,0.6533333333333333,0.8947368421052632,0.8769230769230769,0.5882352941176471,0.6060606060606061,0.543859649122807,0.35714285714285715,0.0,1.0,0.8666666666666667,0.90625,0.34375
17,0.8787878787878788,0.8245614035087719,0.8909090909090909,0.9,0.6206896551724138,0.6825396825396826,0.6727272727272727,0.8909090909090909,0.8947368421052632,0.6206896551724138,0.7021276595744681,0.92,0.875,0.8974358974358975,0.8947368421052632,1.0,0.0,0.7619047619047619,0.5652173913043478,0.9130434782608695
18,0.7777777777777778,0.5942028985507246,0.6119402985074627,0.6666666666666666,0.5428571428571428,0.49333333333333335,0.5522388059701493,0.6417910447761194,0.6811594202898551,0.4857142857142857,0.3220338983050847,0.7419354838709677,0.8,0.8431372549019608,0.72,0.8666666666666667,0.7619047619047619,0.0,0.5517241379310345,0.6896551724137931
19,1.0,0.8082191780821918,0.8309859154929577,0.7894736842105263,0.7027027027027027,0.7215189873417721,0.7464788732394366,0.7464788732394366,0.7808219178082192,0.7027027027027027,0.5555555555555556,0.696969696969697,0.8125,0.8545454545454545,0.7777777777777778,0.90625,0.5652173913043478,0.5517241379310345,0.0,0.7419354838709677
20,1.0,0.9452054794520548,0.7746478873239436,0.7631578947368421,0.8918918918918919,0.8481012658227848,0.8873239436619719,0.49295774647887325,0.6986301369863014,0.8918918918918919,0.8095238095238095,0.696969696969697,0.71875,0.45454545454545453,0.2962962962962963,0.34375,0.9130434782608695,0.6896551724137931,0.7419354838709677,0.0
